,RCHRG_DT,Subscriber_ID,RCHRG_DNM_TYP_VAL,FRST_RCHRG_TME,LST_RCHRG_TME,RCHRG_PP_CRD_CHNL,MIN_RCHRG_AMT,MAX_RCHRG_AMT,TOTAL_RCHRG_AMT,ACTL_RCHRG_AMT,TOTAL_NMBR_OF_RCHRG_CNT,UNIT_OF_MSR
2264,2-Mar-19,497,15,9:25:11,9:25:11,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2265,22-Mar-19,727,20,11:26:33,11:26:33,PHYSICAL,20,20,20,20,1,SAR
2266,9-Jan-19,901,15,7:28:16,7:28:16,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2267,2-Feb-19,523,50,22:54:35,22:54:35,PHYSICAL,50,50,50,50,1,SAR
2268,10-Jan-19,438,15,21:02:15,21:02:15,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2269,14-Feb-19,265,0,13:38:34,13:38:34,PHYSICAL,5.5,5.5,5.5,0,1,SAR
2270,8-Feb-19,583,20,22:50:01,22:50:01,PHYSICAL,20,20,20,20,1,SAR
2271,5-Feb-19,372,0,11:34:09,11:34:09,PHYSICAL,8,8,8,0,1,SAR
2272,3-Mar-19,475,0,11:20:03,11:20:03,PHYSICAL,3.25,3.25,3.25,0,1,SAR
2273,13-Jan-19,506,0,21:02:00,21:02:00,PHYSICAL,0,0,0,0,1,SAR
2274,13-Jan-19,517,15,0:43:54,0:43:54,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2275,5-Feb-19,496,50,10:07:09,10:07:09,PHYSICAL,50,50,50,50,1,SAR
2276,9-Mar-19,684,20,8:44:22,8:44:22,PHYSICAL,20,20,20,20,1,SAR
2277,14-Jan-19,386,0,16:11:37,16:11:37,PHYSICAL,5.5,5.5,5.5,0,1,SAR
2278,14-Feb-19,240,15,20:49:14,20:49:14,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2279,14-Feb-19,810,15,9:12:44,9:12:44,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2280,15-Feb-19,835,20,19:35:28,19:35:28,PHYSICAL,20,20,20,20,1,SAR
2281,1-Feb-19,882,20,1:33:09,1:33:09,PHYSICAL,20,20,20,20,1,SAR
2282,9-Feb-19,630,15,10:22:28,10:22:28,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2283,17-Feb-19,588,100,17:08:26,17:08:26,PHYSICAL,100,100,100,100,1,SAR
2284,18-Feb-19,37,50,23:00:14,23:00:14,PHYSICAL,50,50,50,50,1,SAR
2285,4-Feb-19,82,50,18:16:33,18:16:33,PHYSICAL,50,50,50,50,1,SAR
2286,7-Feb-19,306,20,8:05:58,8:05:58,PHYSICAL,20,20,20,20,1,SAR
2287,28-Mar-19,147,15,20:12:52,20:12:52,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2288,14-Jan-19,265,20,21:47:29,21:47:29,PHYSICAL,20,20,20,20,1,SAR
2289,17-Mar-19,809,15,18:11:22,18:11:22,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2290,9-Mar-19,524,50,13:01:37,13:01:37,PHYSICAL,50,50,50,50,1,SAR
2291,1-Apr-19,267,15,20:22:17,20:22:17,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2292,10-Mar-19,696,100,14:11:41,14:11:41,PHYSICAL,100,100,100,100,1,SAR
2293,28-Jan-19,306,20,6:46:47,6:46:47,PHYSICAL,20,20,20,20,1,SAR
2294,21-Feb-19,753,15,11:44:11,22:12:52,PHYSICAL,15.24,15.24,30.48,30,2,SAR
2295,28-Jan-19,86,100,9:55:13,9:55:13,PHYSICAL,100,100,100,100,1,SAR
2296,30-Jan-19,754,15,16:15:25,16:15:25,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2297,17-Jan-19,734,20,8:47:00,8:47:00,PHYSICAL,20,20,20,20,1,SAR
2298,4-Feb-19,579,15,19:28:05,19:28:05,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2299,8-Feb-19,395,100,3:31:24,3:31:24,PHYSICAL,100,100,100,100,1,SAR
2300,22-Jan-19,961,100,8:08:47,8:08:47,PHYSICAL,100,100,100,100,1,SAR
2301,7-Jan-19,406,100,21:04:38,21:04:38,PHYSICAL,100,100,100,100,1,SAR
2302,9-Mar-19,902,15,21:14:12,21:14:12,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2303,16-Feb-19,768,15,23:53:09,23:53:09,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2304,8-Feb-19,984,20,11:20:42,11:20:42,PHYSICAL,20,20,20,20,1,SAR
2305,31-Mar-19,983,20,13:41:28,13:41:28,PHYSICAL,20,20,20,20,1,SAR
2306,20-Feb-19,754,15,21:31:22,21:31:22,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2307,15-Jan-19,872,15,16:36:16,16:36:16,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2308,14-Mar-19,810,15,16:12:21,16:12:21,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2309,16-Feb-19,902,15,22:57:48,23:04:42,PHYSICAL,15.24,15.24,30.48,30,2,SAR
2310,18-Feb-19,761,50,0:42:04,0:42:04,PHYSICAL,50,50,50,50,1,SAR
2311,7-Jan-19,527,20,13:05:50,13:05:50,PHYSICAL,20,20,20,20,1,SAR
2312,11-Jan-19,621,0,18:37:15,18:37:15,PHYSICAL,0,0,0,0,1,SAR
2313,27-Jan-19,401,50,19:24:07,19:24:07,PHYSICAL,50,50,50,50,1,SAR
2314,15-Feb-19,609,15,23:59:05,23:59:05,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2315,22-Jan-19,592,20,18:24:26,18:24:26,PHYSICAL,20,20,20,20,1,SAR
2316,7-Feb-19,934,15,13:56:04,13:56:04,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2317,8-Feb-19,866,15,23:08:00,23:08:00,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2318,11-Feb-19,755,15,14:31:55,14:33:15,PHYSICAL,15.24,15.24,30.48,30,2,SAR
2319,1-Mar-19,754,15,6:20:02,17:03:28,PHYSICAL,15.24,15.24,30.48,30,2,SAR
2320,21-Mar-19,755,15,14:26:42,14:26:42,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2321,10-Feb-19,557,20,10:27:37,10:27:37,PHYSICAL,20,20,20,20,1,SAR
2322,10-Feb-19,708,50,21:07:13,21:07:13,PHYSICAL,50,50,50,50,1,SAR
2323,6-Feb-19,628,20,20:12:02,20:12:02,PHYSICAL,20,20,20,20,1,SAR
2324,31-Jan-19,239,20,14:34:45,14:34:45,PHYSICAL,20,20,20,20,1,SAR
2325,8-Feb-19,573,100,13:00:14,13:00:14,PHYSICAL,100,100,100,100,1,SAR
2326,31-Mar-19,441,15,0:03:57,0:03:57,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2327,29-Jan-19,256,100,19:01:21,19:01:21,PHYSICAL,110,110,110,100,1,SAR
2328,22-Mar-19,246,100,20:37:45,20:37:45,PHYSICAL,100,100,100,100,1,SAR
2329,6-Feb-19,959,20,22:50:10,22:50:10,PHYSICAL,20,20,20,20,1,SAR
2330,3-Mar-19,440,15,11:21:45,11:21:45,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2331,26-Jan-19,742,15,21:31:14,21:31:14,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2332,22-Jan-19,326,20,6:21:27,6:21:27,PHYSICAL,20,20,20,20,1,SAR
2333,12-Feb-19,471,15,11:17:15,11:17:15,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2334,28-Mar-19,380,15,6:36:37,6:36:37,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2335,7-Feb-19,925,15,18:08:46,18:08:46,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2336,1-Feb-19,566,20,21:57:04,21:57:04,PHYSICAL,20,20,20,20,1,SAR
2337,20-Mar-19,481,0,14:49:24,14:49:24,PHYSICAL,3.25,3.25,3.25,0,1,SAR
2338,1-Mar-19,45,15,13:41:34,13:41:34,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2339,12-Feb-19,688,15,19:07:37,19:07:37,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2340,2-Jan-19,348,0,19:58:06,19:58:06,PHYSICAL,5.5,5.5,5.5,0,1,SAR
2341,7-Mar-19,988,0,23:36:09,23:36:09,PHYSICAL,0,0,0,0,1,SAR
2342,21-Jan-19,853,15,9:58:43,9:58:43,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2343,10-Feb-19,574,100,20:24:58,20:24:58,PHYSICAL,100,100,100,100,1,SAR
2344,6-Feb-19,970,15,20:38:19,20:38:19,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2345,11-Jan-19,135,15,23:50:41,23:50:41,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2346,17-Feb-19,316,15,18:17:54,18:17:54,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2347,12-Jan-19,979,0,15:26:46,15:26:46,PHYSICAL,0,0,0,0,1,SAR
2348,10-Mar-19,53,20,11:59:59,11:59:59,PHYSICAL,20,20,20,20,1,SAR
2349,9-Feb-19,246,20,21:11:54,21:11:54,PHYSICAL,20,20,20,20,1,SAR
2350,19-Mar-19,16,15,6:10:31,6:10:31,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2351,19-Feb-19,951,15,17:07:34,17:07:34,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2352,16-Feb-19,753,20,5:11:18,5:11:18,PHYSICAL,20,20,20,20,1,SAR
2353,9-Feb-19,598,15,19:04:24,19:04:24,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2354,24-Jan-19,597,15,14:52:11,14:52:11,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2355,5-Mar-19,619,20,15:46:05,15:46:05,PHYSICAL,20,20,20,20,1,SAR
2356,5-Mar-19,69,0,0:09:46,0:09:46,PHYSICAL,0,0,0,0,1,SAR
2357,4-Feb-19,611,20,17:15:33,17:16:23,PHYSICAL,20,20,40,40,2,SAR
2358,31-Jan-19,192,30,11:57:32,11:57:32,PHYSICAL,30,30,30,30,1,SAR
2359,19-Jan-19,240,-99999,13:55:09,13:55:09,PHYSICAL,-20,-20,-20,,1,SAR
2360,26-Feb-19,307,20,18:07:18,18:07:18,PHYSICAL,20,20,20,20,1,SAR
2361,17-Feb-19,524,50,11:59:37,11:59:37,PHYSICAL,50,50,50,50,1,SAR
2362,11-Mar-19,26,15,11:26:57,11:26:57,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2363,25-Feb-19,983,20,13:53:42,15:23:03,PHYSICAL,20,20,40,40,2,SAR
2364,11-Mar-19,380,15,10:38:52,10:38:52,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2365,1-Feb-19,532,20,0:00:17,0:00:17,PHYSICAL,20,20,20,20,1,SAR
2366,3-Jan-19,172,15,17:01:20,17:01:20,PHYSICAL,15,15,15,15,1,SAR
2367,12-Feb-19,527,50,5:41:42,5:41:42,PHYSICAL,50,50,50,50,1,SAR
2368,16-Mar-19,522,50,13:23:26,13:23:26,PHYSICAL,50,50,50,50,1,SAR
2369,20-Feb-19,901,15,20:56:46,20:56:46,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2370,31-Jan-19,983,50,10:27:26,10:27:26,PHYSICAL,50,50,50,50,1,SAR
2371,3-Jan-19,565,15,12:58:39,12:58:39,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2372,3-Feb-19,907,100,16:41:41,16:41:41,PHYSICAL,100,100,100,100,1,SAR
2373,17-Jan-19,754,15,14:27:30,14:27:30,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2374,12-Mar-19,123,50,13:08:28,13:08:28,PHYSICAL,50,50,50,50,1,SAR
2375,7-Feb-19,566,15,9:43:47,9:43:47,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2376,6-Feb-19,574,100,15:27:56,17:53:46,PHYSICAL,100,100,200,200,2,SAR
2377,25-Jan-19,134,20,19:12:04,19:12:04,PHYSICAL,20,20,20,20,1,SAR
2378,12-Jan-19,385,15,19:53:43,19:53:43,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2379,7-Mar-19,806,15,15:39:24,15:39:24,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2380,10-Feb-19,682,100,6:13:49,6:13:49,PHYSICAL,100,100,100,100,1,SAR
2381,11-Feb-19,25,20,21:04:50,23:08:20,PHYSICAL,20,20,40,40,2,SAR
2382,16-Feb-19,471,15,13:04:40,13:04:40,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2383,5-Mar-19,497,15,9:44:05,9:44:05,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2384,16-Feb-19,684,20,21:56:56,21:56:56,PHYSICAL,20,20,20,20,1,SAR
2385,3-Mar-19,129,15,19:01:36,19:01:36,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2386,16-Jan-19,209,0,13:32:45,13:32:45,PHYSICAL,0,0,0,0,1,SAR
2387,30-Jan-19,523,50,12:46:37,12:46:37,PHYSICAL,50,50,50,50,1,SAR
2388,22-Jan-19,902,15,6:35:18,6:35:18,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2389,6-Feb-19,989,-99999,0:21:46,0:21:46,PHYSICAL,-20.5,-20.5,-20.5,,1,SAR
2390,8-Jan-19,965,0,11:30:09,11:30:09,PHYSICAL,5.5,5.5,5.5,0,1,SAR
2391,29-Jan-19,571,50,21:46:23,21:46:23,PHYSICAL,50,50,50,50,1,SAR
2392,20-Jan-19,523,50,21:36:28,21:36:28,PHYSICAL,50,50,50,50,1,SAR
2393,31-Mar-19,753,15,17:19:46,22:20:06,PHYSICAL,15.24,15.24,30.48,30,2,SAR
2394,26-Feb-19,60,15,14:07:36,14:07:36,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2395,27-Feb-19,381,15,22:20:08,22:20:08,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2396,29-Jan-19,750,0,22:58:36,22:58:36,PHYSICAL,5.5,5.5,5.5,0,1,SAR
2397,23-Jan-19,523,50,10:00:56,10:00:56,PHYSICAL,50,50,50,50,1,SAR
2398,19-Feb-19,901,20,18:44:43,18:44:43,PHYSICAL,20,20,20,20,1,SAR
2399,24-Feb-19,340,50,19:26:27,19:26:27,PHYSICAL,50,50,50,50,1,SAR
2400,10-Mar-19,526,15,22:49:13,22:49:13,PHYSICAL,15,15,15,15,1,SAR
2401,16-Mar-19,344,20,20:31:07,20:31:07,PHYSICAL,20,20,20,20,1,SAR
2402,24-Jan-19,200,50,11:17:18,11:17:18,PHYSICAL,50,50,50,50,1,SAR
2403,15-Feb-19,580,15,20:31:15,20:31:15,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2404,7-Feb-19,655,15,19:59:33,19:59:33,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2405,3-Jan-19,784,15,7:56:28,7:56:28,PHYSICAL,15,15,15,15,1,SAR
2406,25-Mar-19,584,15,23:36:42,23:36:42,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2407,25-Feb-19,577,20,18:27:47,18:27:47,PHYSICAL,20,20,20,20,1,SAR
2408,20-Jan-19,755,15,0:54:55,21:43:59,PHYSICAL,15.24,15.24,30.48,30,2,SAR
2409,30-Jan-19,527,20,21:29:09,21:29:09,PHYSICAL,20,20,20,20,1,SAR
2410,23-Jan-19,753,50,22:55:12,23:02:15,PHYSICAL,50,50,100,100,2,SAR
2411,4-Feb-19,703,50,23:40:59,23:40:59,PHYSICAL,50,50,50,50,1,SAR
2412,6-Mar-19,586,20,10:29:42,10:29:42,PHYSICAL,20,20,20,20,1,SAR
2413,28-Feb-19,46,15,13:24:45,13:24:45,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2414,11-Jan-19,121,15,12:42:44,12:42:44,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2415,13-Jan-19,303,100,13:32:25,13:32:25,PHYSICAL,100,100,100,100,1,SAR
2416,27-Jan-19,684,15,23:00:41,23:02:57,PHYSICAL,15,15,30,30,2,SAR
2417,1-Feb-19,533,50,20:32:10,20:32:10,PHYSICAL,50,50,50,50,1,SAR
2418,26-Jan-19,928,15,19:35:48,19:35:48,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2419,5-Feb-19,162,0,9:24:13,9:24:13,PHYSICAL,0,0,0,0,1,SAR
2420,4-Mar-19,728,15,19:09:31,19:09:31,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2421,28-Feb-19,402,20,21:50:22,21:50:22,PHYSICAL,20,20,20,20,1,SAR
2422,28-Jan-19,552,50,20:06:07,20:06:07,PHYSICAL,50,50,50,50,1,SAR
2423,24-Mar-19,810,20,17:57:34,17:57:34,PHYSICAL,20,20,20,20,1,SAR
2424,16-Jan-19,469,20,7:35:58,7:35:58,PHYSICAL,20,20,20,20,1,SAR
2425,5-Mar-19,835,15,18:41:45,18:41:45,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2426,8-Mar-19,856,30,8:00:58,8:00:58,PHYSICAL,30,30,30,30,1,SAR
2427,1-Mar-19,1000,15,20:45:17,20:45:17,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2428,8-Mar-19,37,20,0:21:15,0:21:15,PHYSICAL,20,20,20,20,1,SAR
2429,15-Jan-19,728,15,11:45:22,11:45:22,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2430,17-Feb-19,471,0,0:55:00,0:55:00,PHYSICAL,7,7,7,0,1,SAR
2431,3-Mar-19,326,15,6:46:09,6:46:09,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2432,4-Jan-19,556,15,9:40:34,9:40:34,PHYSICAL,15,15,15,15,1,SAR
2433,26-Feb-19,176,30,17:12:25,17:12:25,PHYSICAL,30,30,30,30,1,SAR
2434,11-Mar-19,438,0,12:00:22,12:00:22,PHYSICAL,0,0,0,0,1,SAR
2435,24-Mar-19,684,15,19:18:55,19:18:55,PHYSICAL,15,15,15,15,1,SAR
2436,27-Jan-19,754,15,3:50:04,3:50:04,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2437,27-Feb-19,600,0,3:12:31,3:12:31,PHYSICAL,5.5,5.5,5.5,0,1,SAR
2438,26-Jan-19,550,50,0:58:25,0:58:25,PHYSICAL,50,50,50,50,1,SAR
2439,31-Jan-19,17,100,15:51:21,15:51:21,PHYSICAL,100,100,100,100,1,SAR
2440,7-Mar-19,753,15,16:16:25,16:16:25,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2441,25-Feb-19,382,15,18:20:41,18:20:41,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2442,27-Feb-19,195,-99999,12:41:10,12:41:10,PHYSICAL,-20.5,-20.5,-20.5,,1,SAR
2443,2-Mar-19,603,20,21:58:49,21:58:49,PHYSICAL,20,20,20,20,1,SAR
2444,25-Feb-19,189,20,12:47:49,12:47:49,PHYSICAL,20,20,20,20,1,SAR
2445,19-Jan-19,25,20,19:51:39,19:51:39,PHYSICAL,20,20,20,20,1,SAR
2446,20-Feb-19,106,25,21:42:16,21:42:16,ELECTRONIC,25,25,25,25,1,SAR
2447,19-Jan-19,827,20,16:47:30,16:47:30,PHYSICAL,20,20,20,20,1,SAR
2448,14-Feb-19,597,0,19:16:33,19:16:33,PHYSICAL,0,0,0,0,1,SAR
2449,7-Jan-19,254,20,21:00:45,21:00:45,PHYSICAL,20,20,20,20,1,SAR
2450,2-Mar-19,887,15,16:55:28,16:55:28,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2451,4-Mar-19,443,15,10:57:00,10:57:00,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2452,30-Mar-19,796,0,8:49:29,8:49:29,PHYSICAL,5,5,5,0,1,SAR
2453,17-Mar-19,678,20,8:28:44,8:28:44,PHYSICAL,20,20,20,20,1,SAR
2454,27-Feb-19,868,100,5:58:13,5:58:13,PHYSICAL,100,100,100,100,1,SAR
2455,15-Feb-19,582,20,0:00:23,0:00:23,PHYSICAL,20,20,20,20,1,SAR
2456,6-Feb-19,169,20,10:22:52,10:22:52,PHYSICAL,20,20,20,20,1,SAR
2457,14-Feb-19,512,15,13:27:11,18:46:50,PHYSICAL,15.24,15.24,30.48,30,2,SAR
2458,18-Feb-19,135,15,9:56:18,9:56:18,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2459,12-Mar-19,125,15,21:06:47,21:06:47,PHYSICAL,15,15,15,15,1,SAR
2460,31-Jan-19,522,50,16:32:03,16:32:03,PHYSICAL,50,50,50,50,1,SAR
2461,10-Mar-19,827,20,18:37:16,18:37:16,PHYSICAL,20,20,20,20,1,SAR
2462,13-Feb-19,975,100,10:41:32,10:41:32,PHYSICAL,100,100,100,100,1,SAR
2463,2-Mar-19,924,0,20:05:32,20:05:32,PHYSICAL,0,0,0,0,1,SAR
2464,5-Feb-19,787,10,6:54:49,6:54:49,PHYSICAL,10,10,10,10,1,SAR
2465,21-Feb-19,771,15,22:09:51,22:09:51,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2466,20-Feb-19,450,15,18:18:13,18:18:13,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2467,10-Feb-19,754,15,19:57:36,19:57:36,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2468,15-Jan-19,754,15,13:41:09,13:41:09,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2469,3-Feb-19,586,15,16:54:18,16:54:18,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2470,12-Jan-19,522,50,0:02:01,0:02:01,PHYSICAL,50,50,50,50,1,SAR
2471,9-Feb-19,297,30,19:27:27,19:27:27,PHYSICAL,30,30,30,30,1,SAR
2472,21-Jan-19,58,15,10:16:12,10:16:12,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2473,4-Feb-19,523,20,11:34:30,11:34:30,PHYSICAL,20,20,20,20,1,SAR
2474,5-Mar-19,523,15,0:58:04,0:58:04,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2475,2-Feb-19,368,100,11:38:55,11:38:55,PHYSICAL,100,100,100,100,1,SAR
2476,6-Mar-19,406,15,20:24:47,20:24:47,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2477,23-Jan-19,827,15,15:24:33,15:24:33,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2478,25-Jan-19,372,15,19:48:48,19:48:48,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2479,27-Feb-19,609,15,17:09:01,17:09:01,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2480,2-Mar-19,579,15,8:05:43,8:05:43,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2481,21-Feb-19,443,15,0:21:38,0:21:38,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2482,5-Jan-19,401,0,18:12:52,18:12:52,PHYSICAL,5,5,5,0,1,SAR
2483,28-Mar-19,951,15,17:21:32,17:21:32,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2484,17-Feb-19,580,15,18:24:36,18:24:36,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2485,11-Feb-19,749,0,10:49:32,10:49:32,PHYSICAL,0,0,0,0,1,SAR
2486,17-Jan-19,906,20,23:27:40,23:27:40,PHYSICAL,20,20,20,20,1,SAR
2487,9-Feb-19,262,100,14:20:53,14:20:53,PHYSICAL,100,100,100,100,1,SAR
2488,29-Jan-19,967,15,11:03:04,11:03:04,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2489,26-Feb-19,900,20,18:58:15,18:58:15,PHYSICAL,20,20,20,20,1,SAR
2490,12-Jan-19,137,15,20:04:26,20:04:26,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2491,9-Feb-19,248,15,13:50:17,13:50:17,PHYSICAL,15,15,15,15,1,SAR
2492,25-Feb-19,526,15,11:09:44,11:09:44,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2493,5-Feb-19,939,15,0:29:38,0:29:38,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2494,13-Feb-19,220,20,15:27:34,15:27:34,PHYSICAL,20,20,20,20,1,SAR
2495,27-Feb-19,596,15,17:24:52,17:24:52,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2496,4-Feb-19,354,30,18:07:39,18:17:57,PHYSICAL,30,30,60,60,2,SAR
2497,19-Mar-19,499,0,18:41:49,18:41:49,PHYSICAL,8,8,8,0,1,SAR
2498,11-Feb-19,630,20,7:57:05,7:57:05,PHYSICAL,20,20,20,20,1,SAR
2499,21-Jan-19,983,20,9:16:00,9:16:00,PHYSICAL,20,20,20,20,1,SAR
2500,23-Feb-19,684,20,17:46:19,17:46:19,PHYSICAL,20,20,20,20,1,SAR
2501,16-Feb-19,164,15,14:28:52,14:28:52,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2502,15-Feb-19,754,20,2:39:28,2:39:28,PHYSICAL,20,20,20,20,1,SAR
2503,15-Feb-19,469,20,12:21:06,12:21:06,PHYSICAL,20,20,20,20,1,SAR
2504,13-Feb-19,619,30,21:35:55,21:35:55,PHYSICAL,30,30,30,30,1,SAR
2505,13-Jan-19,464,20,10:35:29,10:35:29,PHYSICAL,20,20,20,20,1,SAR
2506,2-Feb-19,328,15,20:57:47,20:57:47,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2507,10-Feb-19,677,20,0:29:40,0:29:40,PHYSICAL,20,20,20,20,1,SAR
2508,17-Feb-19,220,20,1:08:54,1:08:54,PHYSICAL,20,20,20,20,1,SAR
2509,18-Feb-19,454,300,15:07:24,15:07:24,PHYSICAL,300,300,300,300,1,SAR
2510,10-Mar-19,984,20,7:53:48,14:44:37,PHYSICAL,20,20,40,40,2,SAR
2511,28-Mar-19,867,50,0:59:21,0:59:21,PHYSICAL,50,50,50,50,1,SAR
2512,25-Jan-19,573,100,11:38:43,11:38:43,PHYSICAL,100,100,100,100,1,SAR
2513,25-Jan-19,216,0,0:49:25,0:49:25,PHYSICAL,0,0,0,0,1,SAR
2514,28-Jan-19,128,0,20:18:18,20:18:18,PHYSICAL,0,0,0,0,1,SAR
2515,28-Feb-19,36,15,7:56:35,7:56:35,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2516,7-Feb-19,579,15,0:08:30,0:08:30,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2517,26-Feb-19,983,20,9:04:59,9:04:59,PHYSICAL,20,20,20,20,1,SAR
2518,13-Feb-19,584,15,22:40:06,22:40:06,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2519,26-Feb-19,56,50,19:43:43,19:43:43,PHYSICAL,50,50,50,50,1,SAR
2520,22-Feb-19,612,20,14:54:05,14:54:05,PHYSICAL,20,20,20,20,1,SAR
2521,1-Apr-19,209,15,0:04:18,0:04:18,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2522,27-Jan-19,600,20,10:55:46,10:55:46,PHYSICAL,20,20,20,20,1,SAR
2523,5-Jan-19,636,50,2:28:59,2:28:59,PHYSICAL,50,50,50,50,1,SAR
2524,19-Mar-19,135,15,7:14:52,7:14:52,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2525,21-Feb-19,970,15,12:02:16,12:02:16,PHYSICAL,15.24,15.24,15.24,15,1,SAR
2526,23-Feb-19,887,0,3:31:36,3:31:36,PHYSICAL,0,0,0,0,1,SAR
2527,27-Jan-19,230,15,6:29:58,6:29:58,PHYSICAL,15,15,15,15,1,SAR
2528,17-Mar-19,37,20,10:02:04,10:02:04,PHYSICAL,20,20,20,20,1,SAR
2529,7-Mar-19,938,20,13:56:36,13:56:36,PHYSICAL,20,20,20,20,1,SAR
2530,26-Feb-19,522,50,9:24:26,9:24:26,PHYSICAL,50,50,50,50,1,SAR
